question_title,answer_url,author_name,author_url,author_ip,fans_count,created_time,updated_time,comment_count,voteup_count,content
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3269529228,小鹿,https://www.zhihu.com/people/85-50-75-34,IP属地未知,1293,2023-10-29T20:03:40.000Z,2023-10-29T20:03:40.000Z,167,4048,家里真有头牛系列。
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3264212342,空飞的羽毛,https://www.zhihu.com/people/kong-fei-de-yu-mao,IP属地未知,50,2023-10-25T10:08:24.000Z,2023-10-25T10:08:24.000Z,79,2504,我教你一个完美到无可挑剔的反驳。你直接告诉他“我就是既要说流浪狗可怜满足我的圣母心，又不浪费我的时间精力金钱收养流浪狗，我就是又当又立，我就是不要脸，你能咋地？”保准他被反驳得哑口无言~
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3264829259,丘山君,https://www.zhihu.com/people/48-46-59-14-90,IP属地未知,101,2023-10-26T01:07:59.000Z,2023-10-26T01:07:59.000Z,266,2187,这句话可能是知乎上最难反驳的话了，与“支持排核就去喝核污水”、“支持难民就去收留难民”一样难以反驳，顺便说一句，喝核污水和收留难民的下场大家已经看到了
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3260935479,知乎用户xk07ax,https://www.zhihu.com/people/jian-yu-chang-de-ling-dai-26,IP属地未知,196,2023-10-23T04:37:34.000Z,2023-10-23T04:37:34.000Z,119,1812,没毛病啊你收养了它就不是流浪狗了啊我打心眼里真的敬佩每一个收养救助流浪小动物的人
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3278801136,风待葬,https://www.zhihu.com/people/feng-dai-zang-75,IP属地未知,9,2023-11-06T08:31:04.000Z,2023-11-06T15:10:33.000Z,58,1214,"""收养就收养，我已经收养了xx条流浪狗，每年还给宠物救助站捐款XX万元，一直致力于保护流浪狗和文明养狗的道路上！""同时拿出收养证明、照片甩在那些人脸上，相信我，没有什么比实际行动更有力的反驳了！"
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3261719400,timeless,https://www.zhihu.com/people/timeless-45-40,IP属地未知,10,2023-10-23T15:31:09.000Z,2023-10-23T15:31:09.000Z,163,1051,其实很简单，只要给每个为狗发声的爱狗人士一人发一只流浪狗就可以了，先到先得，可以挑选。
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3262529811,梦碎闹钟,https://www.zhihu.com/people/feng-xiao-yu-55,IP属地未知,15,2023-10-24T07:22:54.000Z,2023-10-24T07:22:54.000Z,58,1032,太简单了，你直接这样反驳：街上你看见一只就往我这送一只，我连带着路费全包了，不服憋着！
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3267419857,知乎用户,https://www.zhihu.com/people/,IP属地未知,2808,2023-10-27T23:37:24.000Z,2023-11-06T02:31:54.000Z,28,978,中国为什么有4000万流浪狗？因为养狗人士的弃养。中国为什么还有4000万流浪狗？因为爱狗人士虚空爱狗，不收养它们。知行合一很难吗？PS：因为我比较喜欢猫猫，所以我领养/救助/跑赢了3只猫猫（其中最年迈的一只已经领养了12年）。并且我不会莫名其妙喂流浪猫，尊重和祝福它们野外的命运，更不会因为其他人不喜欢/甚至攻击流浪猫做出任何评价。我觉得我这个应该勉强能算知行合一。
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3264240588,纠结夫斯基,https://www.zhihu.com/people/shw2907389105,IP属地未知,8,2023-10-25T10:35:23.000Z,2023-10-28T23:41:40.000Z,58,795,现在知乎上舆论一边倒，而且态度很差，你听不到什么有用的建议的。建议到百度贴吧“孙笑川吧”去问问，那里的吧友比较理性，思路也开阔，应该能得到不少建议。跟知乎网友比起来，孙吧网友简直和善得像菩萨。
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3262269820,老夫有颗少女心,https://www.zhihu.com/people/duo-duo-47-99,IP属地未知,157,2023-10-24T04:10:08.000Z,2023-10-24T04:10:08.000Z,55,766,你问错地方了，知乎都是正常人，你应该去微博和小红书上问
