question_title,answer_url,author_name,author_url,author_ip,fans_count,created_time,updated_time,comment_count,voteup_count,content
如何看待明星为流浪狗发声？,https://www.zhihu.com/question/627145083/answer/3259116696,卓钥,https://www.zhihu.com/people/zhuo-yao-76,IP 属地云南,122854,2023-10-21T13:17:44.000Z,2023-10-21T13:17:44.000Z,46,2899,不说别人，就你杨迪，过马路那个牌场，公共场合保安把市民当狗驱逐，还好意思装善人？哦对不起，你对狗可比对市民好多了。我道歉。
如何看待明星为流浪狗发声？,https://www.zhihu.com/question/627145083/answer/3259632296,知乎用户,https://www.zhihu.com/people/,IP属地未知,854,2023-10-22T03:11:59.000Z,2023-10-22T03:11:59.000Z,50,2840,“一群伪精英，用粗鄙的语言、用杠精式的辩论，替他们想象中的弱势群体发声，然后不断地自我感动，占据和浪费着大量的社会舆论空间。”——摘自复旦大学中国研究院副院长范勇鹏
如何看待明星为流浪狗发声？,https://www.zhihu.com/question/627145083/answer/3258993206,罗罗罗罗大dio,https://www.zhihu.com/people/luo-luo-luo-luo-da-dio,IP 属地海南,153,2023-10-21T11:12:43.000Z,2023-10-21T11:12:43.000Z,75,2320,在微博敲俩字，演唱会改俩词就是爱狗，就是发声了。一个一个赚那么多钱，怎么不见也捐两百万给流浪猫狗修个收养基地啥的？光打雷不下雨是吧？
如何看待明星为流浪狗发声？,https://www.zhihu.com/question/627145083/answer/3259426107,玄学博弈,https://www.zhihu.com/people/xuan-xue-bo-yi,IP 属地广西,342,2023-10-21T23:47:33.000Z,2023-10-21T23:47:33.000Z,73,2280,以点带面胡搅蛮缠就是爱狗人士的特点。
如何看待明星为流浪狗发声？,https://www.zhihu.com/question/627145083/answer/3258942632,大气球圆又圆,https://www.zhihu.com/people/cvljbp,IP 属地广东,61,2023-10-21T10:18:25.000Z,2023-10-21T10:18:25.000Z,35,2121,陈乔恩，呵呵，台湾那个在收容站给流浪狗做安乐死的女孩，被台湾人网暴到自杀的时候，她发过声么？
如何看待明星为流浪狗发声？,https://www.zhihu.com/question/627145083/answer/3258949825,LLLLor,https://www.zhihu.com/people/llllor,IP 属地湖北,277,2023-10-21T10:26:03.000Z,2023-10-21T10:26:03.000Z,29,1460,女童被咬时这些明星发声了吗？
如何看待明星为流浪狗发声？,https://www.zhihu.com/question/627145083/answer/3259243777,米利煎水军提督,https://www.zhihu.com/people/123-41-55-87,IP 属地山西,111,2023-10-21T15:18:31.000Z,2023-10-23T06:33:45.000Z,105,1376,以色列、乌克兰、狗，只能选一样，经费有限，你们看着办吧。那边天爷跟人打起来了，天父原本给天孙的装备得紧着天爷来了，朝哪边都不好说啊，还是拿狗狗对冲一下得了。这正是：天爷抢天孙，让人难为情，收拾收拾回美洲，还做铲屎工。
如何看待明星为流浪狗发声？,https://www.zhihu.com/question/627145083/answer/3261383825,刘小马,https://www.zhihu.com/people/liu-xiao-ma-45,IP 属地湖南,17909,2023-10-23T10:07:17.000Z,2023-10-26T00:17:29.000Z,294,1174,我在乡镇派出所搞了快3年，街道派出所搞了快4年。我总共打死了4条狗。1只家养的，3只流浪狗。第一只打死的是一只流浪狗，那是一只狮子狗，那天我接到报警，镇里的街上有只狮子狗咬伤了5名老人和1名年轻女子，我出警到现场后，老人已经送去医院了，我询问了老人和围观群众后，知道是哪只狗，过去把它打死了。这些老人每个人打狂犬疫苗，都花了2000多，我现在才知道，现在打狂犬疫苗这么贵。这些人只是路过，不知道为啥，这个狮子狗只咬老人和妇女。第二只狗是家养的，有个辖区群众说他家的狗跟我打死那只狮子狗经常一起玩，怕它感染了狂犬病咬人要赔钱，把狗抓到之后，用蛇皮袋装好，报警让我们派出所的杀，她说她不忍心，但是又怕赔钱，就让我们动手。我是真无语！但是没办法，感谢漳州郭英雄。最后在这名女士的要求下，将她家的狗溺毙了！第三只狗是在一个国企家属小区里，小区业委会的主任报警说他们小区的一只流浪狗总是追逐小孩，我们赶到现场之后，每栋楼都去喊了，问这只狗有没有主人，但是没人理。围观群众和那个主任都说没主人。于是我就把这只狗杖毙了。刚打死，准备回去，这时候出来一个赤裸上身的，后脖颈纹着个太阳的男子说狗是他的，我问他有什么证明，他啥也没有，就是要我赔钱，我赔个锤子，后来那个主任把他劝走了，他说要投诉我。我完全不怕，我有执法记录仪。第四只狗，是一只村里的流浪狗，咬了村里的一个老人，那个老人为了省钱，没打狂犬疫苗，发病死了！后来政府让我们把狗击毙了。说了这么多，我在想这些被流浪狗咬的人的医药费，这些网络圣母会出吗？刘小马1457 次咨询5.0127634 次赞同去咨询
如何看待明星为流浪狗发声？,https://www.zhihu.com/question/627145083/answer/3258912480,晏一,https://www.zhihu.com/people/li-tian-jia-57,IP 属地北京,65,2023-10-21T09:48:18.000Z,2023-10-23T08:23:33.000Z,192,1150,禁言的已经解禁了╮(╯▽╰)╭好快啊，这禁言还不到 24 小时(~_~ )………………………………………这几位被禁言了～喜大普奔！！！禁言的原因暂不清楚……………………………………………更新，给为流浪狗发声的明星们提供了正确做法………………………………………………记录一下为流浪狗发声的明星>_<话说，今天为以色列说话的少了，为流浪猫狗说话的多了，所以根据能量守恒定律，以色列=流浪猫狗。~(¯▽¯~)
如何看待明星为流浪狗发声？,https://www.zhihu.com/question/627145083/answer/3260048316,写手一条城,https://www.zhihu.com/people/he-tao-you-jian-he-tao,IP 属地山东,630435,2023-10-22T10:09:56.000Z,2023-10-22T10:09:56.000Z,106,1118,人类的傲慢并不在于他们觉得自己比其它动物高等。因为这世界的生存法则就是弱肉强食，作为创造了地球文明的人类确实可以这么认为，也不得不这么认为。人类真正的傲慢在于他们当中有很大一部分人，因为长期居于霸主地位，就开始漠视茹毛饮血的时代，开始认为一切生命都可以和谐共处，开始居高临下的审视一切生命并且圣母心泛滥的认为自己可以拯救一切生命。但在我看来，这类人虚伪至极。他们一边无视被饿死的非洲难民一边提倡素食主义，一边穿着动物皮毛做成的貂一边摸着小动物说毛茸茸的真可爱，一边说要保护小动物一边把鸡鸭鱼肉喂给猫猫狗狗吃。为了彰显自己的善良和博爱，他们要单独去保护猫和狗，给猫和狗提供比很多人类都要舒适的生活环境，喂人类都吃不起的猫粮狗粮，甚至还要共情猫狗的情绪。但实际上，他们又是如何对待猫狗的？他们把猫阉割了说是为了它好，把狗当成自己的儿子女儿就觉得是爱它，实际上也不过是因为猫狗是适合家养的动物当中长得最接近人类审美的而已。他们似乎忘记了这是一个怎样的世界。长相接近于人类审美的就养起来当做宠物。能快速生长的鸡只能进全家桶。肉质鲜美的牛羊猪只能上餐桌。适合劳作的马和驴直接当做牲畜甚至让它们杂交出骡子。不适合圈养的斑马猴子被扔进动物园里观赏。非哺乳动物的生命根本无人问津。在这样的世界上，在这样的生存规则下，你告诉我说，有爱心的表现就是会保护小动物。我觉得不如先保护你二大爷。
