question_title,answer_url,author_name,author_url,author_ip,fans_count,created_time,updated_time,comment_count,voteup_count,content
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3259131494,飞翔的铁球,https://www.zhihu.com/people/li-deng-jun-88,IP 属地广东,936,2023-10-21T13:32:06.000Z,2023-10-21T13:32:06.000Z,224,3905,美国每年捕杀流浪狗280万，日本每年捕杀流浪狗50万，没有任何BB，国内才清理流浪狗，一大群人士就跳出来，似乎狗是他们的父母亲戚一样。。。真心心疼流浪狗，见一只就收留一只，有钱就多收留；没钱的就收留一只，每天留一半食物当狗粮，晚上留半张床当狗窝，这才是真心爱狗人士。。。
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3259714980,流浪的蛤蟆,https://www.zhihu.com/people/liulangdehama,IP 属地吉林,480170,2023-10-22T04:23:57.000Z,2023-10-22T04:23:57.000Z,231,2704,所有在社交媒体上为流浪狗发声的人，必须要强制性领养流浪狗，领养流浪狗数目视转发数据而定，我觉得每五百转发强制领养一只相对合理……
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3259957759,知乎用户,https://www.zhihu.com/people/,IP属地未知,25,2023-10-22T08:33:05.000Z,2023-10-22T08:33:05.000Z,189,2117,全部打死，一个不留，看到流浪狗，取消文明城市评选资格。
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3259386071,美吹,https://www.zhihu.com/people/32-69-33-38-47,IP 属地广东,848,2023-10-21T21:15:29.000Z,2023-10-21T21:15:29.000Z,45,1196,谁声援，谁去养又想声援又不想养，又要社会资源帮你们养这种白莲花直接送它几条流浪狗，它马上闭嘴。还有另一种人，就是利用各种借口来攻击中国罢了，这种人，大家都想知道，国家到底有没有办法打击？？？
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3259485860,FragileOldMind,https://www.zhihu.com/people/fragileoldmind,IP 属地湖南,1032,2023-10-22T01:00:10.000Z,2023-10-22T01:00:10.000Z,55,992,某女演员在微博感叹流浪狗狗无辜惨死，评论区一片附和。于是我试着回了一句：要不咱也去捡条流浪狗狗回来，给它洗澡打针吃药喂食铲屎每天带它出去遛弯？3天了，没人回复我。
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3259455179,美资知乎没错,https://www.zhihu.com/people/zhi-hu-jiu-shi-la-ji,IP 属地广东,108,2023-10-22T00:28:10.000Z,2023-10-22T00:28:10.000Z,19,691,谁给杨迪家送流浪狗，就给他点赞！
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3259521217,东极岛,https://www.zhihu.com/people/hzuu,IP 属地浙江,51,2023-10-22T01:35:39.000Z,2023-10-22T01:35:39.000Z,38,554,建议某个app上来一次大选，对于自己城市支持流浪狗和处理流浪狗两个选项投票，挺狗派比例最多的城市，荣获狗卫士先锋称号，其他城市捕获的流浪狗都运送给先锋市投放，不妨试试看
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3259660626,FanFanFan,https://www.zhihu.com/people/ffancage,IP 属地日本,734477,2023-10-22T03:34:06.000Z,2023-10-22T03:54:01.000Z,34,533,生活在人类聚居区的没有登记检疫并按严格规章进行家养的犬只，性质皆为野生灰狼。各级公权力对人类聚居区的野生灰狼进行种群数量管理，包括但不限于是否经过shelter的待领养缓冲期的集中处死，既是合理的社会契约权力，也是义不容辞的义务。人类有权利通过标准的登记检疫等过程，以及严格遵守有关规章，将野生灰狼收归家养，并承担一切风险、义务和或有赔偿。我目前暂时没发现什么 “全国处理流浪狗” 的现象。同时我也不希望存在类似 “全国集中处理” 的事情发生 — 我希望依照以上原则处理，能是一个不松懈也不必打鸡血的持续存在。以上认知的形成，主要来源是在美国长期的生活经验。我也确实认为美国对犬只的管理方式是颇为先进的。因美国的特殊国情，在控制动物种群数量方面，美国普遍还允许乃至鼓励公民私猎，效果也颇为不错。只是我国持枪不合法，于是无法比照执行。但若居民可以自发组织起来，控制人类聚居区的野生灰狼种群数量，以居民自治来作为公权力义务的补充，自然也是好的。另，我养猫，我很喜欢猫。我对猫科动物的态度也是如此。5
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3263301860,恶姚之晨花,https://www.zhihu.com/people/50-88-80-39,IP 属地山东,32,2023-10-25T00:19:21.000Z,2023-10-25T00:19:21.000Z,31,478,恶之花以前也呼吁要求收留难民，还说以后“我们”说不定也会成为难民。也没见她带几个难民回自己家住啊
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3259926281,Silva,https://www.zhihu.com/people/silva-64-53,IP 属地山东,67,2023-10-22T08:01:48.000Z,2023-10-22T08:01:48.000Z,21,465,这么多爱狗人士，为什么还有这么多流浪狗？？
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3260386723,李昀,https://www.zhihu.com/people/li-yun-65-17,IP 属地江西,3562,2023-10-22T15:49:08.000Z,2023-10-22T15:49:08.000Z,68,416,加大力度吧，看到这种玩意，血压都上来了。
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3258767553,我想静静想我,https://www.zhihu.com/people/liang-you-shan-51,IP 属地广东,8,2023-10-21T07:33:16.000Z,2023-10-21T17:10:28.000Z,3,391,挺好的啊！政府捕杀流浪狗在绝大多数国家都是合法行为，难道你认为政府捕杀流浪狗是违法犯罪行为？
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3259284396,蛋里个蛋,https://www.zhihu.com/people/dan-li-ge-dan-52-60,IP 属地宁夏,79,2023-10-21T16:00:09.000Z,2023-10-21T16:00:09.000Z,31,285,同意处理流浪狗。扑杀也好集中饲养也好，反正必须得处理了。让狗子狗孙跳脚去吧。
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3261718885,Steel ball,https://www.zhihu.com/people/feng-lin-huo-miao,IP 属地日本,38,2023-10-23T15:30:36.000Z,2023-10-23T15:30:36.000Z,5,281,已经魔怔了，屁股决定脑袋属于是了
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3260783795,做个好人,https://www.zhihu.com/people/du-jia-88-36,IP 属地广东,11,2023-10-23T02:54:03.000Z,2023-10-23T02:54:03.000Z,11,216,能统一捕捉流浪狗，再平均分配到那些发声的明星家里吗？
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3258949928,喂喂喂喂啦,https://www.zhihu.com/people/ni-zai-yun-shen-li,IP 属地黑龙江,139,2023-10-21T10:26:09.000Z,2023-10-21T10:26:09.000Z,24,190,我不知道该说什么。狗确实是无辜的，但是流浪狗的出现可不是怕狗人士和不喜欢狗的人造成的。昨天刷到一个视频，视频大概就是说如果不处理流浪狗，流浪狗伤人的时候喂养流浪狗的爱狗人士会负责吗可想而知评论区什么样全是爱狗的人，保护狗的言辞非常激烈，但是没有人愿意负责流浪狗是有生存权的，流浪狗我是要继续喂的，但是我喂的流浪狗伤人了和我有什么关系呢？这个视频讲的是不应该处理流浪狗，评论只是说你仁慈那你收养，底下就全是骂这个人的嘴上的仁慈算什么仁慈呢？
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3260155973,月明时,https://www.zhihu.com/people/wei-ming-23-62,IP 属地吉林,1026,2023-10-22T12:06:17.000Z,2023-10-22T12:12:08.000Z,15,168,某爱狗明星接受采访:某明星:对动物的杀害就是对人性的倒退，每一个生命都值得尊重，我们应该爱护那些为生存而努力的流浪狗狗。记者:嗯，您说的对，所以我们正在推行为流浪狗找新家的活动，您觉得这样的活动有意义吗？某明星:那是必然的，流浪狗本来就是人类始乱终弃的受害者，我们有义务为它们找一个温暖的家！记者:这么说您也愿意为流浪狗回家出一份力了？某明星:那是当然的，这是全人类的应该做的事！记者:太好了！我们这里刚好有一只流浪狗（招呼工作人员牵过来一只流浪狗），今天让它跟您回家慰藉它心灵的创伤吧！某明星:呃。。。这不太好，我家还有孩子。。。记者:可是据我所知您还是单身啊，您看这狗狗多么通人性，已经在您脚边示好了。某明星:不不不，我是单身，是我妈妈生了，狗的事情以后再谈吧。。。那个，我该走了，再见！记者:。。。粉丝们:。。。爱狗人士:。。。
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3259168745,阿乔,https://www.zhihu.com/people/xie-dan-97-94,IP 属地黑龙江,3816,2023-10-21T14:06:08.000Z,2023-10-22T09:21:00.000Z,7,149,不能一直养宠物到它们死的就别养不是你们哪来的流浪猫狗以及，别流浪猫狗活着的时候没人养，死了都跑过来嚎丧当孝子真是死了的流浪猫狗都要说一句晦气了最后，你们真动保，你们把那些流浪的猫狗分一分回去养啊我们发展中国家的普通老百姓不支持国家拿钱养人为产生的流浪动物真爱狗人士如萧敬腾人家捡狗回家养我敬佩假爱狗人士妄想国家给擦屁股的我劝你嘎有些东西自己做的孽，别想大家一起给你们擦屁股也不是你们父母呢
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3259467224,知乎用户qetcH6,https://www.zhihu.com/people/ge-ta-de,IP属地未知,71,2023-10-22T00:41:27.000Z,2023-10-22T00:43:57.000Z,10,101,只处理流浪狗是不行的。还应该给城市养狗人实行重税。学习美国丢狗坐牢。
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3260758895,知乎用户,https://www.zhihu.com/people/,IP属地未知,24000,2023-10-23T02:39:33.000Z,2023-10-23T03:06:22.000Z,7,86,我很怀疑热爱流浪狗的那帮人，自己养不养狗、遛不遛狗。只要自己遛过狗，就应该知道：未拴绳的狗，最主要的攻击骚扰对象就是栓绳的狗。栓绳的狗在未拴绳的狗面前跑都跑不掉，只能任由宰割。两个月前，有个短视频在养小狗的群体中广为传播：一女子抱着小狗被一条没拴绳的金毛扑倒在地，怀中小狗被金毛夺去撕咬。（视频在这里：金毛未拴绳扑倒女子撕咬怀中小狗）除了被咬的对象不同，这个视频和罗威纳咬小孩的视频如出一辙：成年女性的力量对抗不了未拴绳的大型犬，哪怕把小孩/小狗抱起来，自身也会被大型犬轻易扑倒在地，无法阻止大型犬攻击小孩/小狗。连成年人都对付不了大型犬，意味着每条未拴绳大型犬都是一颗定时炸弹。这还只是安全一个角度，还有公共卫生呢？噪音污染呢？按常理来说，人应该是越喜欢自己的狗，就越支持处理流浪狗。就好像一个人疼爱自己的孩子，就应该要求学校严惩霸凌者。现在这种情况，只能说明有一些人并不是在用常理发声。
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3259345661,MicroHERO,https://www.zhihu.com/people/microhero-43,IP 属地辽宁,99,2023-10-21T17:47:16.000Z,2023-10-21T17:47:16.000Z,4,85,做好工作人员劳保工作，引进国外先进技术，例如批量安乐死的毒气室等。减轻工作人员手工安乐死的体力，心理，卫生与安全负担。
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3259535785,泡泡不胖,https://www.zhihu.com/people/ge-ling-27-17,IP 属地辽宁,44,2023-10-22T01:48:51.000Z,2023-10-22T01:50:23.000Z,4,84,收容所是要花钱的，给工作人员发工资要钱，狗粮疫苗需要钱，驯服狗也要钱，安乐死的注射剂也要钱，这些钱谁出，政府掏钱是不行的，财政预算有限，爱狗人士自己组织捐款，凑不了那么多钱，经济拮据的话狗生活的也不好，他们肯定会说有人贪赃。那不如爱狗人士自发组织起来，有钱出钱有力出力，把流浪狗都收在一起轮流值班照顾，那么多爱狗人士，一年下来也轮不到几天吧！你们的一个小小善举将改变小狗狗的一生！对了，你们收容的狗咬人了也还是你们负责的嗷，该赔钱还得赔钱行动起来！让狗狗不再流浪！
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3260424408,八爪鱼,https://www.zhihu.com/people/jerryyu-97,IP 属地上海,489,2023-10-22T16:40:25.000Z,2023-10-22T16:41:56.000Z,25,82,去过美丽国的人，肯定对城市市区满大街的无家可归者印象深刻。这些人蓬头垢面，衣衫褴褛，浑身散发着难闻的臭气，或坐或躺在路边。有时候因为嗑药而显得神志不清。但是，从来没见过一条流浪狗。大家猜猜为什么？
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3260038989,始觉,https://www.zhihu.com/people/zheng-min-88-29,IP 属地河南,218,2023-10-22T09:59:36.000Z,2023-10-22T09:59:36.000Z,0,82,大V连岳最近有一篇文章，题目是：人权大于狗权。赞同。
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3261701952,Patchouli Knowledge,https://www.zhihu.com/people/patchouli-knowledge-62,IP 属地广东,15,2023-10-23T15:12:48.000Z,2023-10-23T15:12:48.000Z,11,72,对于那些把流浪狗和搜救犬相提并论的，我只好拿出这张图了
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3258617764,沈宁渝,https://www.zhihu.com/people/53-26-16-27,IP 属地辽宁,1,2023-10-21T05:04:15.000Z,2023-10-21T05:04:15.000Z,6,70,我所在的社区没看见也没听说“全国处理流浪狗”，没看见控犬办或者警察或者社区干部，有任何行动处理流浪狗，我只看见流浪狗和流浪猫大摇大摆到处流串，在马路市场，在公园随地大小便，在别人家晾晒的白菜或大葱上面撒尿。即使有主人的狗也不栓绳，不带狗牌，我只看见派出所公告栏上贴着大字号文件贴在里面，雷声大不下雨。
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3260434498,成一,https://www.zhihu.com/people/chen-lu-95-62-62,IP 属地江苏,39,2023-10-22T17:00:24.000Z,2023-10-22T17:00:24.000Z,7,66,对流浪狗什么处理措施都没有，所谓大规模打狗全是狗奴造谣。这件事说明了几点：1、狗奴的组织动员能力已经非常可怕，完全形成了一种政治力量，绝对不是什么小清新。2、狗奴毫无人性，是彻头彻尾的反人类集团。3、政府部门不敢捕杀流浪狗，不敢或者不愿治理狗患，执政能力出了严重问题。
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3260860261,奶瓶战斗机,https://www.zhihu.com/people/nai-ping-zhan-dou-ji,IP 属地浙江,56762,2023-10-23T03:38:54.000Z,2023-10-23T03:49:34.000Z,1,66,你们看《猫和老鼠》里面，斯派克没有拴绳子，一眨眼功夫就被抓狗队抓走了。学习美国先进经验https://www.douyin.com/video/7291289828140895549www.douyin.com/video/7291289828140895549
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3278488290,寨主,https://www.zhihu.com/people/brian-liu-55,IP 属地广东,309,2023-11-06T04:15:44.000Z,2023-11-06T04:15:44.000Z,0,65,把“流浪狗”这个错误名字纠正过来，称为“被弃养狗”、“被遗弃狗”，老百姓就知道谁是坏蛋了。
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3260010175,精神科张主任,https://www.zhihu.com/people/nice-player-43,IP 属地山东,513,2023-10-22T09:28:43.000Z,2023-10-22T09:28:43.000Z,2,64,流浪狗？他们为什么不当宠物狗？是不喜欢吗？爱狗人士的事，怎么能叫丢呢。
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3259692144,水大雨也大,https://www.zhihu.com/people/zi-xin-ren-sheng-er-bai-nian-60,IP 属地广东,35,2023-10-22T04:03:02.000Z,2023-10-22T04:03:02.000Z,0,61,爱狗人士应该自己收养流浪狗，你们的爱心呢？是时候表现你们的爱心了！
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3260097841,Abubakar,https://www.zhihu.com/people/lepkxv,IP 属地四川,92,2023-10-22T11:04:38.000Z,2023-10-22T11:04:38.000Z,0,56,太温和了，不应该只处理狗，还应该处理人。
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3267410440,哈哈的小牛,https://www.zhihu.com/people/li130878,IP 属地湖北,2718,2023-10-27T23:14:57.000Z,2023-10-27T23:14:57.000Z,2,54,微博搜索美国大使馆。美国大使馆去年安乐死了140万流浪狗。。。。请爱狗人士组团快点去喷，快点骂去。中国的官方抓的流浪狗都是送到救助站，然后等人领养，如果没人领养，吃饱喝足还是没问题的。到了爱狗人士这里，就成了捕杀
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3260782834,红尘炼心,https://www.zhihu.com/people/zhi-xing-lu-ren-28,IP 属地河北,752,2023-10-23T02:53:29.000Z,2023-10-23T07:42:27.000Z,1,53,有些人的感情就像是这个——之欲养而亲不待，呜呼哀哉……从其他问题偷的图，不过这表达太饱满了，忍不住不用啊……
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3260170924,牙牙,https://www.zhihu.com/people/ya-ya-12-22-30,IP 属地吉林,1,2023-10-22T12:21:51.000Z,2023-10-22T12:23:39.000Z,0,51,晚，太晚了，早就该全面处理不过太温柔了，只处理流浪狗是不妥的，遗弃宠物狗的、遛狗不栓绳的、养狗不办正的，都应该清理还有一句，无论是否引导转移话题我谴责以色列种族灭绝的纳粹行为，我拥护中国共产党的领导，拥护祖国统一，台湾是中国不可分割的一部分
对于当前全国处理流浪狗，你有什么想说的？,https://www.zhihu.com/question/627005901/answer/3291662945,轩宇大白,https://www.zhihu.com/people/situnshuiji,IP 属地广东,357,2023-11-16T16:09:59.000Z,2023-11-16T16:09:59.000Z,6,47,前段时间，流浪狗的问题闹得沸沸扬扬，我也和不少狗保人士进行了对线，我发现问题的关键在于钱和价值观。但我发现有不少大V，似乎还是停留在“提倡文明遛狗”这个阶段，对于深层次的价值观问题几乎不提。我猜测他们可能也是养狗人士，有些思想变化是潜移默化的，你让一个养狗的人呼吁提高养狗成本，其实是很难的。问题的关键在于两点：1、处理流浪狗的钱，由谁来出。2、对虐待动物的价值观，是否有正确的认识。对这两点问题的看法，决定了一个人是否被狗保思想洗脑。一、养狗成本的问题其实争吵来争吵去，问题的关键就在于，目前没有足够的钱去处理流浪狗。而这个时候，那些心态恶毒的狗保人士，甚至喊出要处死杀流浪狗的人。你跟他们辩论，他们绕来绕去，最后终于露出他们的真实想法，如下图。原来他们的真实想法就是，让政府建立流浪狗基地，由纳税人出钱，还反问一句，这样提倡有错吗？但是，流浪狗的问题都是养狗的人直接或间接造成的，凭什么要让不养狗的人也出钱呢？国外也没有这样的先例，就像你不开车，你难道还要缴纳车税吗？于是，他们所谓的理中客出现了，如下图。这位大聪明提出，建立流浪动物收容所的钱，应该来自弃养宠物、虐待动物以及不文明养宠人的罚款。狗保人士听了直呼，这真是目前最中立最有效的建议。我们来分析下。第一点，她说资金来自弃养宠物的人，请问如何确定呢？现在已经存在的这么多流浪狗，你怎么找到是谁弃养的呢？不说以前的，就说未来的，未来在狗身上都植入芯片，那么这笔钱实际上还是由养狗人出。第二点，她说资金来自虐待动物的人，这一点是价值观问题，后面我具体说。第三点，她说资金来自不文明养宠人的罚款，她的意思大概应该就是，比如对不牵狗绳的人罚款。靠罚款来维持一项常态性的工作，这个思维本身就是幼稚的，罚款的目的就是为了纠正，罚款多了，不文明养宠人自然就少了，资金自然就不够了。另外再说一点，欧美所谓的流浪狗安乐死，并不是我们想象中的打针睡着死去，而是放进毒气室，用毒气毒死。对于国家来说，这钱肯定不能通过这些模糊手段来收的，因为这样收不到钱。最直接有效的手段只有一种，那就是从养狗人身上收钱收税，这是确定能收到的钱。这就说到问题的关键了，一出现狗咬人的事，一出现处理流浪狗的事，网络上一堆狗保人士就跳出来说，我们都是文明养狗的，我们要有爱心，不能杀死流浪狗，但是你一问处理的钱怎么来，他们就各种兜弯，就是不肯说一句，我出钱。就算有人喊我愿意出钱，这也是一个棘手的问题。这个狗税的问题，就跟房地产税的问题一样难搞。目前的形势非常不容乐观。有不少人本身就是精打细算后，才勉强够养狗的钱，现在你要他们突然加钱，他们不跟你急才怪。但是我们从另一个角度看，你本来就不够预算的，你当初凭什么要去养狗呢？小仙女经常说：“没有钱就不要生孩子”，但是很多小仙女自己却跑去养几条狗，那么我就要反过来问了，你没钱你养狗干嘛？你连别墅都没有，你凭什么养大型犬？养狗成本的问题不解决，以后狗咬人事件、流浪狗事件还是会层出不穷的。说真的，我们中国养狗的门槛实在太低了，是应该提高门槛了，提高每个养狗人的出钱金额，缩小养狗人的总体规模。二、对虐待动物的价值观问题关于虐待动物这个几乎是伪命题的命题，狗保人士时不时就会搬出几个大新闻，说哪里哪里又虐待狗了。但是你一细看新闻，不就是平常的宰狗做狗肉吗？但是新闻就给你弄成是虐狗，然后一堆所谓的爱心人士跑去游行示威，跑去阻挠店家，破坏店家，甚至殴打店家。像下面这个新闻就特别离谱。在学校吃个狗肉，竟然被学校连夜处理，还要移交公安机关，学校平时出啥事不见这么积极，现在一个不痛不痒的吃狗肉问题，学校高度重视，重拳出击。他们给出的理由就是：虐待动物。这就特别好笑，吃狗肉竟然要被移交公安机关，那如果我在学校吃鸡肉，是不是也要被学校被抓去公安机关呢？以前狗保人士还只是小打小闹，现在已经发展到危害人权了，保安打死流浪狗被学校非法开除，学生吃狗肉，被学校非法处理，学校成了狗保人士闹事的天堂。再看下面这个新闻。新闻说餐馆店员烫杀狗，一堆狗保人士跑去抗议，甚至打人，导致餐馆被关门。这个新闻是最具迷惑性，也是最能测试一个人对于虐待动物价值观是否有正确的认识。比如，下面我跟某个“中立人士”对线。说实话，这次对线我有点冲动了，有些话说的并不准确，但实际上并不影响最终的意思。这位“中立人士”的意思就是：吃狗肉是正常行为，但把狗活活烫死真的很过分，这一次我支持爱狗人士。你听起来好像是对的，杀狗的时候，的确是先杀死再把死狗放进热水去毛的，几乎没有人是把活狗放进热水里烫死的。其实，这又是新闻标题党，新闻说烫杀狗，是妥妥的误导人，从新闻的配图可以看出，那位小哥脚踩盆，肯定不可能是活狗在里面。用常识就知道，如果这个时候狗还是活的，那狗肯定还在挣扎，谁的脚敢放进去？而且几乎不可能有人把活狗放进热水里烫死，因为狗挣扎会溅出热水，哪个人不要命了？但是，如果真的是把活狗放进热水里烫死，请问就真的有问题吗？我的答案是，也没有问题，这个问题的答案就是对虐待动物的价值观认识的分界线。一般人当然不会这样宰狗，但是如果真的有一个人，他的确不太懂，就是直接把活狗放进热水里烫死，那么他虐待动物了吗？那么他就应该受到狗保人士的抗议吗？因为如果真的同意这是虐待动物，那么就会变成，你如果杀鸡不能一刀杀死，你补刀就是虐待鸡了。这会造成社会上出现大量的特权人群，狗保人士从此成为特权阶层。有不少清蒸的美味，就是把活的动物直接放锅里烫死，我之前去过一家火锅店，那些海鲜就是直接活着的时候放进锅里煮的。人不是天生就是厨师，有的人可能刚开始学，你也不管人家有多么无知，反正就有可能有人会直接把鸡鸭狗这些直接活着放进热水烫死。都是要吃掉，如今却被狗保人士定出一堆奇奇怪怪的规矩。如果今天同意了这种反人类的规则，那么明天你拿动物做实验也会被他们禁止掉，后天他们就会再进一步，禁止所有人吃狗肉，大后天他们就会更进一步，规定狗是神圣动物，谁伤到狗，就要处死谁。这是一条底线。那有人就问了，按照你的说法，似乎不存在虐待动物了。其实还是存在虐待动物的，我就举个例子，比如在某个平台上，就经常出现救助流浪动物这类账号，这些账号今天突然救了一只被埋得只剩半只头的狗，明天又在某个地方救了一只奄奄一息的猫，你就想，为什么会有这么多巧合。总结其实，解决问题的方法就摆在面前，只是被很多人阻扰了。处理流浪狗的钱，通过大幅提高养狗成本来筹集，制定严格的养狗条例，养狗要像考车一样，考试过关才能养。对网络上反对处理流浪狗的人进行处理，对网络上把“宰狗吃狗肉”传播成“虐狗”的人进行处理，修改教科书，特别写明，人权大于动物权利。本文来源“轩宇大白”公众号，作者：轩宇大白，喜欢的请点个关注。
